source,label,target
127,emesis,369
127,emesis,370
127,emesis,385
127,emesis,393
127,emesis,399
127,emesis,400
127,emesis,401
127,emesis,412
127,emesis,421
127,body temperature increased,421
127,emesis,422
127,emesis,423
127,body temperature increased,423
127,emesis,424
127,emesis,427
127,emesis,440
127,Bleeding,440
127,emesis,445
127,emesis,456
127,Bleeding,456
127,emesis,461
127,emesis,468
127,emesis,475
127,emesis,491
127,Bleeding,491
127,body temperature increased,491
127,emesis,493
127,emesis,498
127,Bleeding,498
127,emesis,516
127,emesis,530
127,Bleeding,530
127,emesis,532
127,Bleeding,532
127,body temperature increased,532
127,emesis,544
127,body temperature increased,544
127,emesis,577
127,Bleeding,577
127,emesis,578
127,Bleeding,578
127,emesis,579
127,body temperature increased,579
127,emesis,585
127,emesis,599
127,Bleeding,599
127,emesis,616
127,emesis,641
127,Bleeding,641
127,emesis,642
127,emesis,266
127,body temperature increased,266
127,emesis,316
127,emesis,355
127,Bleeding,355
127,Bleeding,152
127,Bleeding,154
127,body temperature increased,154
127,Bleeding,156
127,Bleeding,163
127,body temperature increased,163
127,Bleeding,172
127,body temperature increased,172
127,Bleeding,179
127,Bleeding,219
127,Bleeding,249
127,Bleeding,270
127,Bleeding,272
127,body temperature increased,272
127,Bleeding,286
127,Bleeding,290
127,body temperature increased,290
127,Bleeding,297
127,Bleeding,320
127,Bleeding,346
127,Bleeding,360
127,Bleeding,362
127,Bleeding,373
127,Bleeding,394
127,Bleeding,419
127,Bleeding,420
127,Bleeding,438
127,body temperature increased,438
127,Bleeding,450
127,Bleeding,466
127,Bleeding,473
127,Bleeding,481
127,Bleeding,496
127,Bleeding,506
127,body temperature increased,506
127,Bleeding,515
127,Bleeding,537
127,body temperature increased,537
127,Bleeding,538
127,Bleeding,547
127,Bleeding,553
127,Bleeding,556
127,Bleeding,594
127,body temperature increased,594
127,Bleeding,595
127,Bleeding,597
127,Bleeding,600
127,Bleeding,602
127,Bleeding,604
127,Bleeding,608
127,Bleeding,617
127,Bleeding,298
127,Bleeding,573
127,body temperature increased,161
127,body temperature increased,168
127,body temperature increased,191
127,body temperature increased,215
127,body temperature increased,220
127,body temperature increased,234
127,body temperature increased,242
127,body temperature increased,262
127,body temperature increased,280
127,body temperature increased,296
127,body temperature increased,317
127,body temperature increased,365
127,body temperature increased,368
127,body temperature increased,375
127,body temperature increased,381
127,body temperature increased,383
127,body temperature increased,392
127,body temperature increased,417
127,body temperature increased,418
127,body temperature increased,454
127,body temperature increased,476
127,body temperature increased,482
127,body temperature increased,485
127,body temperature increased,489
127,body temperature increased,494
127,body temperature increased,529
127,body temperature increased,542
127,body temperature increased,554
127,body temperature increased,560
127,body temperature increased,565
127,body temperature increased,615
127,body temperature increased,621
127,body temperature increased,630
127,body temperature increased,137
127,body temperature increased,293
127,body temperature increased,376
127,body temperature increased,640
128,emesis,156
128,emesis,167
128,emesis,182
128,Bleeding,182
128,body temperature increased,182
128,emesis,190
128,emesis,245
128,body temperature increased,245
128,emesis,262
128,body temperature increased,262
128,emesis,286
128,body temperature increased,286
128,emesis,296
128,emesis,299
128,Bleeding,299
128,emesis,319
128,Bleeding,319
128,emesis,324
128,emesis,330
128,body temperature increased,330
128,emesis,336
128,emesis,338
128,body temperature increased,338
128,emesis,347
128,emesis,419
128,Bleeding,419
128,emesis,428
128,Bleeding,428
128,emesis,472
128,body temperature increased,472
128,emesis,475
128,emesis,499
128,emesis,530
128,emesis,541
128,body temperature increased,541
128,emesis,545
128,body temperature increased,545
128,emesis,562
128,emesis,568
128,Bleeding,568
128,emesis,610
128,emesis,137
128,body temperature increased,137
128,emesis,298
128,emesis,376
128,Bleeding,376
128,emesis,432
128,emesis,627
128,Bleeding,290
128,Bleeding,346
128,Bleeding,371
128,Bleeding,551
128,body temperature increased,551
128,body temperature increased,200
128,body temperature increased,270
128,body temperature increased,328
128,body temperature increased,369
128,body temperature increased,383
128,body temperature increased,434
128,body temperature increased,468
128,body temperature increased,498
128,body temperature increased,531
128,body temperature increased,554
128,body temperature increased,591
128,body temperature increased,615
128,body temperature increased,637
128,body temperature increased,142
128,body temperature increased,266
128,body temperature increased,293
129,emesis,155
129,emesis,156
129,body temperature increased,156
129,emesis,167
129,Bleeding,167
129,emesis,172
129,emesis,194
129,emesis,223
129,body temperature increased,223
129,emesis,255
129,Bleeding,255
129,emesis,259
129,emesis,276
129,Bleeding,276
129,emesis,290
129,emesis,315
129,emesis,319
129,emesis,336
129,Bleeding,336
129,emesis,339
129,emesis,352
129,Bleeding,352
129,body temperature increased,352
129,emesis,384
129,body temperature increased,384
129,emesis,388
129,Bleeding,388
129,emesis,392
129,emesis,427
129,body temperature increased,427
129,emesis,440
129,Bleeding,440
129,emesis,449
129,Bleeding,449
129,emesis,495
129,body temperature increased,495
129,emesis,498
129,body temperature increased,498
129,emesis,508
129,emesis,520
129,emesis,545
129,body temperature increased,545
129,emesis,548
129,body temperature increased,548
129,emesis,551
129,emesis,552
129,Bleeding,552
129,emesis,563
129,Bleeding,563
129,body temperature increased,563
129,emesis,596
129,Bleeding,596
129,emesis,597
129,body temperature increased,597
129,emesis,266
129,emesis,624
129,emesis,640
129,Bleeding,640
129,Bleeding,191
129,Bleeding,239
129,Bleeding,246
129,body temperature increased,246
129,Bleeding,261
129,Bleeding,310
129,Bleeding,329
129,body temperature increased,329
129,Bleeding,330
129,Bleeding,332
129,Bleeding,403
129,body temperature increased,146
129,body temperature increased,152
129,body temperature increased,163
129,body temperature increased,236
129,body temperature increased,277
129,body temperature increased,287
129,body temperature increased,307
129,body temperature increased,324
129,body temperature increased,333
129,body temperature increased,369
129,body temperature increased,372
129,body temperature increased,389
129,body temperature increased,456
129,body temperature increased,475
129,body temperature increased,478
129,body temperature increased,538
129,body temperature increased,598
129,body temperature increased,604
129,body temperature increased,610
129,body temperature increased,432
130,emesis,139
130,body temperature increased,139
130,emesis,149
130,Bleeding,149
130,body temperature increased,149
130,emesis,155
130,carbuncle,155
130,body temperature increased,155
130,emesis,156
130,emesis,160
130,Bleeding,160
130,emesis,161
130,emesis,163
130,body temperature increased,163
130,emesis,168
130,body temperature increased,168
130,emesis,170
130,Bleeding,170
130,emesis,172
130,Bleeding,172
130,body temperature increased,172
130,emesis,173
130,body temperature increased,173
130,emesis,182
130,emesis,183
130,emesis,184
130,Bleeding,184
130,emesis,191
130,emesis,203
130,emesis,210
130,Bleeding,210
130,body temperature increased,210
130,emesis,239
130,body temperature increased,239
130,emesis,255
130,body temperature increased,255
130,emesis,256
130,Bleeding,256
130,body temperature increased,256
130,emesis,259
130,body temperature increased,259
130,emesis,261
130,body temperature increased,261
130,emesis,270
130,Bleeding,270
130,body temperature increased,270
130,emesis,272
130,body temperature increased,272
130,emesis,274
130,body temperature increased,274
130,emesis,277
130,carbuncle,277
130,body temperature increased,277
130,emesis,281
130,emesis,286
130,emesis,289
130,body temperature increased,289
130,emesis,290
130,body temperature increased,290
130,emesis,295
130,emesis,297
130,Bleeding,297
130,body temperature increased,297
130,emesis,315
130,Bleeding,315
130,body temperature increased,315
130,emesis,319
130,body temperature increased,319
130,emesis,330
130,body temperature increased,330
130,emesis,338
130,body temperature increased,338
130,emesis,360
130,emesis,365
130,emesis,369
130,Bleeding,369
130,body temperature increased,369
130,emesis,370
130,Bleeding,370
130,body temperature increased,370
130,emesis,373
130,Bleeding,373
130,emesis,375
130,emesis,385
130,body temperature increased,385
130,emesis,389
130,Bleeding,389
130,body temperature increased,389
130,emesis,393
130,emesis,394
130,Bleeding,394
130,emesis,399
130,emesis,409
130,emesis,414
130,carbuncle,414
130,emesis,419
130,emesis,427
130,body temperature increased,427
130,emesis,428
130,emesis,440
130,body temperature increased,440
130,emesis,449
130,emesis,450
130,body temperature increased,450
130,emesis,451
130,emesis,455
130,emesis,457
130,emesis,466
130,body temperature increased,466
130,emesis,472
130,Bleeding,472
130,body temperature increased,472
130,emesis,475
130,body temperature increased,475
130,emesis,481
130,emesis,495
130,emesis,496
130,Bleeding,496
130,body temperature increased,496
130,emesis,497
130,carbuncle,497
130,emesis,513
130,body temperature increased,513
130,emesis,515
130,body temperature increased,515
130,emesis,520
130,body temperature increased,520
130,emesis,530
130,Bleeding,530
130,body temperature increased,530
130,emesis,532
130,body temperature increased,532
130,emesis,533
130,emesis,537
130,body temperature increased,537
130,emesis,542
130,Bleeding,542
130,body temperature increased,542
130,emesis,548
130,emesis,554
130,body temperature increased,554
130,emesis,555
130,emesis,562
130,body temperature increased,562
130,emesis,577
130,body temperature increased,577
130,emesis,579
130,body temperature increased,579
130,emesis,591
130,body temperature increased,591
130,emesis,598
130,carbuncle,598
130,emesis,600
130,body temperature increased,600
130,emesis,601
130,emesis,610
130,Bleeding,610
130,body temperature increased,610
130,emesis,614
130,body temperature increased,614
130,emesis,615
130,body temperature increased,615
130,emesis,617
130,body temperature increased,617
130,emesis,637
130,emesis,642
130,emesis,137
130,Bleeding,137
130,body temperature increased,137
130,emesis,266
130,emesis,298
130,body temperature increased,298
130,emesis,321
130,body temperature increased,321
130,emesis,355
130,emesis,376
130,emesis,627
130,body temperature increased,627
130,emesis,640
130,Bleeding,640
130,Bleeding,153
130,body temperature increased,153
130,Bleeding,185
130,body temperature increased,185
130,Bleeding,190
130,Bleeding,236
130,Bleeding,244
130,Bleeding,279
130,Bleeding,332
130,Bleeding,343
130,body temperature increased,343
130,Bleeding,346
130,Bleeding,372
130,Bleeding,384
130,Bleeding,424
130,body temperature increased,424
130,Bleeding,426
130,Bleeding,431
130,Bleeding,433
130,body temperature increased,433
130,Bleeding,456
130,Bleeding,471
130,body temperature increased,471
130,Bleeding,489
130,Bleeding,500
130,body temperature increased,500
130,Bleeding,523
130,Bleeding,526
130,Bleeding,541
130,Bleeding,547
130,Bleeding,599
130,Bleeding,603
130,Bleeding,604
130,Bleeding,140
130,body temperature increased,140
130,Bleeding,316
130,body temperature increased,152
130,body temperature increased,154
130,body temperature increased,157
130,body temperature increased,171
130,body temperature increased,187
130,body temperature increased,199
130,body temperature increased,202
130,body temperature increased,249
130,body temperature increased,257
130,body temperature increased,291
130,body temperature increased,307
130,body temperature increased,328
130,body temperature increased,329
130,body temperature increased,333
130,body temperature increased,352
130,body temperature increased,362
130,body temperature increased,438
130,body temperature increased,482
130,body temperature increased,493
130,body temperature increased,503
130,body temperature increased,506
130,body temperature increased,544
130,body temperature increased,596
130,body temperature increased,602
130,body temperature increased,630
130,body temperature increased,636
131,emesis,255
131,body temperature increased,255
131,emesis,319
131,body temperature increased,319
